9 23 36 65 -> 103 fr=79 (0.1280), cf=0.975, gamma=7.617, delta=0.111, M=-2.250e+002
52 59 67 74 83 89 93 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
52 59 67 74 83 93 97 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
38 52 59 67 74 83 93 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
52 59 69 74 83 89 93 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
52 59 69 74 83 93 97 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
38 52 59 69 74 83 93 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
38 52 57 59 74 83 97 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
35 50 52 67 69 83 89 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
35 50 52 57 67 83 89 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
35 38 67 74 83 89 95 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
35 50 52 67 83 95 97 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
52 67 74 83 89 93 97 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
38 52 67 74 83 89 93 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
38 52 67 74 83 93 97 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
35 42 57 69 79 89 97 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
42 50 67 69 79 93 97 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
35 42 50 57 69 89 97 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
42 50 67 69 74 93 97 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
35 38 50 52 59 67 79 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
35 38 50 52 59 69 79 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
35 38 59 74 79 89 93 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
35 50 52 59 79 93 97 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
52 59 67 74 79 89 93 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
52 59 67 74 79 93 97 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
38 52 59 67 74 79 93 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
52 59 69 74 79 89 93 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
52 59 69 74 79 93 97 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
38 52 59 69 74 79 93 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
38 52 57 59 74 79 97 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
35 38 50 52 59 67 97 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
35 38 50 52 59 69 97 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
35 38 57 59 74 89 97 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
50 52 57 59 67 74 93 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
50 52 57 59 69 74 93 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
35 50 52 67 69 79 89 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
35 50 52 57 67 79 89 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
35 38 67 74 79 89 95 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
35 50 52 67 79 95 97 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
52 57 67 74 79 89 97 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
38 50 52 57 67 74 79 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
52 67 74 79 89 95 97 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
38 50 52 67 74 79 95 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
35 52 57 67 69 74 97 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
35 38 67 69 74 89 97 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
35 50 52 67 69 74 95 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
41 42 50 52 57 69 79 97 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
41 42 50 52 69 74 79 97 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
41 50 52 57 69 74 79 97 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
35 52 57 59 67 83 89 97 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
35 50 52 57 59 67 83 93 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
35 38 52 57 59 67 83 97 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
35 52 57 59 69 83 89 97 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
35 50 52 57 59 69 83 93 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
35 38 52 57 59 69 83 97 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
35 50 52 57 59 83 89 93 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
50 57 59 67 74 83 89 97 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
38 50 59 67 74 83 89 93 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
38 50 52 59 67 83 89 97 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
50 57 59 69 74 83 89 97 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
38 50 59 69 74 83 89 93 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
38 50 52 59 69 83 89 97 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
35 52 57 67 69 83 89 97 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
35 50 52 57 67 69 83 93 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
35 38 52 57 67 69 83 97 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
35 38 52 67 69 83 93 97 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
35 38 50 67 69 74 83 97 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
35 38 50 52 57 67 83 95 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
35 38 50 57 67 74 83 97 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
50 57 67 69 74 83 89 97 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
38 50 57 67 74 83 89 97 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
38 52 57 67 74 83 95 97 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
38 50 67 74 83 89 95 97 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
35 42 52 57 69 79 93 97 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
35 42 50 52 57 69 93 97 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
35 52 57 59 67 79 89 97 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
35 50 52 57 59 67 79 93 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
35 38 52 57 59 67 79 97 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
35 52 57 59 69 79 89 97 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
35 50 52 57 59 69 79 93 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
35 38 52 57 59 69 79 97 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
35 50 52 57 59 79 89 93 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
50 57 59 67 74 79 89 97 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
38 50 59 67 74 79 89 93 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
50 57 59 69 74 79 89 97 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
38 50 59 69 74 79 89 93 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
35 38 50 52 57 59 93 97 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
38 52 57 59 67 74 89 93 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
38 52 57 59 67 74 93 97 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
38 52 57 59 69 74 89 93 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
38 52 57 59 69 74 93 97 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
35 52 57 67 69 79 89 97 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
35 50 52 57 67 69 79 93 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
35 38 52 57 67 69 79 97 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
35 38 52 67 69 79 93 97 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
35 38 50 67 69 74 79 97 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
35 38 50 52 57 67 79 95 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
35 38 50 57 67 74 79 97 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
35 38 50 52 69 74 79 89 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
52 57 67 69 74 79 89 93 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
52 57 67 69 74 79 93 97 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
38 52 57 67 69 74 79 93 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
38 52 67 74 79 89 93 95 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
38 52 67 74 79 93 95 97 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
35 38 50 52 57 67 69 89 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
35 50 57 67 69 74 89 97 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
35 38 50 52 67 69 93 97 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
38 50 52 67 69 74 89 97 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
35 38 52 57 59 67 83 89 93 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
35 38 52 57 59 69 83 89 93 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
35 38 50 57 59 74 83 93 97 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
35 38 52 57 67 69 83 89 93 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
35 50 52 57 69 74 83 93 97 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
35 38 50 52 57 74 83 89 93 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
35 38 52 57 59 67 79 89 93 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
35 38 52 57 59 69 79 89 93 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
35 38 50 57 59 74 79 93 97 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
35 38 52 57 67 69 79 89 93 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
35 38 52 57 69 74 79 89 97 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
35 38 50 52 57 69 74 79 93 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
35 38 50 52 57 74 79 93 97 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
38 50 57 67 69 74 79 89 93 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
35 38 50 52 57 69 74 89 97 -> 113 fr=82 (0.1329), cf=0.408, gamma=3.070, delta=0.090, M=-1.057e+002
14 27 41 46 83 -> 107 fr=65 (0.1053), cf=0.670, gamma=4.981, delta=0.084, M=-1.056e+002
14 27 46 83 91 -> 107 fr=65 (0.1053), cf=0.670, gamma=4.981, delta=0.084, M=-1.056e+002
14 27 46 69 89 -> 107 fr=65 (0.1053), cf=0.670, gamma=4.981, delta=0.084, M=-1.056e+002
14 27 46 52 69 -> 107 fr=65 (0.1053), cf=0.670, gamma=4.981, delta=0.084, M=-1.056e+002
14 27 41 46 79 91 -> 107 fr=65 (0.1053), cf=0.670, gamma=4.981, delta=0.084, M=-1.056e+002
14 27 41 46 57 79 -> 107 fr=65 (0.1053), cf=0.670, gamma=4.981, delta=0.084, M=-1.056e+002
14 27 41 46 74 79 -> 107 fr=65 (0.1053), cf=0.670, gamma=4.981, delta=0.084, M=-1.056e+002
14 27 46 57 79 91 -> 107 fr=65 (0.1053), cf=0.670, gamma=4.981, delta=0.084, M=-1.056e+002
14 27 46 74 79 91 -> 107 fr=65 (0.1053), cf=0.670, gamma=4.981, delta=0.084, M=-1.056e+002
14 27 41 50 57 69 91 -> 107 fr=65 (0.1053), cf=0.670, gamma=4.981, delta=0.084, M=-1.056e+002
14 27 41 50 69 74 91 -> 107 fr=65 (0.1053), cf=0.670, gamma=4.981, delta=0.084, M=-1.056e+002
14 27 50 52 74 83 91 -> 107 fr=65 (0.1053), cf=0.670, gamma=4.981, delta=0.084, M=-1.056e+002
12 35 50 63 89 -> 113 fr=73 (0.1183), cf=0.541, gamma=4.069, delta=0.089, M=-1.055e+002
12 35 52 63 97 -> 113 fr=73 (0.1183), cf=0.541, gamma=4.069, delta=0.089, M=-1.055e+002
12 35 52 63 89 93 -> 113 fr=73 (0.1183), cf=0.541, gamma=4.069, delta=0.089, M=-1.055e+002
12 35 38 57 59 67 83 89 97 -> 113 fr=73 (0.1183), cf=0.541, gamma=4.069, delta=0.089, M=-1.055e+002
12 35 38 50 59 67 83 89 97 -> 113 fr=73 (0.1183), cf=0.541, gamma=4.069, delta=0.089, M=-1.055e+002
12 35 38 57 59 69 83 89 97 -> 113 fr=73 (0.1183), cf=0.541, gamma=4.069, delta=0.089, M=-1.055e+002
12 35 38 50 59 69 83 89 97 -> 113 fr=73 (0.1183), cf=0.541, gamma=4.069, delta=0.089, M=-1.055e+002
12 35 38 57 67 69 83 89 97 -> 113 fr=73 (0.1183), cf=0.541, gamma=4.069, delta=0.089, M=-1.055e+002
12 35 38 57 67 83 89 93 97 -> 113 fr=73 (0.1183), cf=0.541, gamma=4.069, delta=0.089, M=-1.055e+002
12 35 38 50 57 67 83 89 93 -> 113 fr=73 (0.1183), cf=0.541, gamma=4.069, delta=0.089, M=-1.055e+002
12 35 38 57 67 83 89 95 97 -> 113 fr=73 (0.1183), cf=0.541, gamma=4.069, delta=0.089, M=-1.055e+002
12 35 38 50 57 67 83 89 97 -> 113 fr=73 (0.1183), cf=0.541, gamma=4.069, delta=0.089, M=-1.055e+002
12 35 38 57 59 67 79 89 97 -> 113 fr=73 (0.1183), cf=0.541, gamma=4.069, delta=0.089, M=-1.055e+002
12 35 38 50 59 67 79 89 97 -> 113 fr=73 (0.1183), cf=0.541, gamma=4.069, delta=0.089, M=-1.055e+002
12 35 38 57 59 69 79 89 97 -> 113 fr=73 (0.1183), cf=0.541, gamma=4.069, delta=0.089, M=-1.055e+002
12 35 38 50 59 69 79 89 97 -> 113 fr=73 (0.1183), cf=0.541, gamma=4.069, delta=0.089, M=-1.055e+002
12 35 38 57 67 69 79 89 97 -> 113 fr=73 (0.1183), cf=0.541, gamma=4.069, delta=0.089, M=-1.055e+002
12 35 38 57 67 79 89 93 97 -> 113 fr=73 (0.1183), cf=0.541, gamma=4.069, delta=0.089, M=-1.055e+002
12 35 38 50 57 67 79 89 93 -> 113 fr=73 (0.1183), cf=0.541, gamma=4.069, delta=0.089, M=-1.055e+002
12 35 38 57 67 79 89 95 97 -> 113 fr=73 (0.1183), cf=0.541, gamma=4.069, delta=0.089, M=-1.055e+002
12 35 38 50 57 67 79 89 97 -> 113 fr=73 (0.1183), cf=0.541, gamma=4.069, delta=0.089, M=-1.055e+002
12 35 38 50 57 59 69 83 89 93 -> 113 fr=73 (0.1183), cf=0.541, gamma=4.069, delta=0.089, M=-1.055e+002
12 35 38 50 57 59 69 79 89 93 -> 113 fr=73 (0.1183), cf=0.541, gamma=4.069, delta=0.089, M=-1.055e+002
14 16 41 50 83 87 97 -> 107 fr=70 (0.1135), cf=0.593, gamma=4.410, delta=0.088, M=-1.054e+002
14 16 27 74 83 87 93 -> 107 fr=63 (0.1021), cf=0.700, gamma=5.204, delta=0.082, M=-1.053e+002
14 16 27 74 83 87 97 -> 107 fr=63 (0.1021), cf=0.700, gamma=5.204, delta=0.082, M=-1.053e+002
14 16 27 50 74 83 87 -> 107 fr=63 (0.1021), cf=0.700, gamma=5.204, delta=0.082, M=-1.053e+002
14 16 27 38 52 69 74 -> 107 fr=63 (0.1021), cf=0.700, gamma=5.204, delta=0.082, M=-1.053e+002
14 16 27 35 74 83 89 93 -> 107 fr=63 (0.1021), cf=0.700, gamma=5.204, delta=0.082, M=-1.053e+002
14 16 27 35 74 83 89 97 -> 107 fr=63 (0.1021), cf=0.700, gamma=5.204, delta=0.082, M=-1.053e+002
14 16 27 35 50 74 83 89 -> 107 fr=63 (0.1021), cf=0.700, gamma=5.204, delta=0.082, M=-1.053e+002
14 16 27 69 74 83 89 93 -> 107 fr=63 (0.1021), cf=0.700, gamma=5.204, delta=0.082, M=-1.053e+002
14 16 27 69 74 83 89 97 -> 107 fr=63 (0.1021), cf=0.700, gamma=5.204, delta=0.082, M=-1.053e+002
14 16 27 50 69 74 83 89 -> 107 fr=63 (0.1021), cf=0.700, gamma=5.204, delta=0.082, M=-1.053e+002
14 16 27 74 83 89 91 93 -> 107 fr=63 (0.1021), cf=0.700, gamma=5.204, delta=0.082, M=-1.053e+002
14 16 27 74 83 89 91 97 -> 107 fr=63 (0.1021), cf=0.700, gamma=5.204, delta=0.082, M=-1.053e+002
14 16 27 50 74 83 89 91 -> 107 fr=63 (0.1021), cf=0.700, gamma=5.204, delta=0.082, M=-1.053e+002
14 16 27 50 74 83 89 93 -> 107 fr=63 (0.1021), cf=0.700, gamma=5.204, delta=0.082, M=-1.053e+002
14 16 27 50 74 83 89 97 -> 107 fr=63 (0.1021), cf=0.700, gamma=5.204, delta=0.082, M=-1.053e+002
14 16 27 35 74 79 87 93 -> 107 fr=63 (0.1021), cf=0.700, gamma=5.204, delta=0.082, M=-1.053e+002
14 16 27 35 74 79 87 97 -> 107 fr=63 (0.1021), cf=0.700, gamma=5.204, delta=0.082, M=-1.053e+002
14 16 27 35 50 74 79 87 -> 107 fr=63 (0.1021), cf=0.700, gamma=5.204, delta=0.082, M=-1.053e+002
14 16 27 35 74 79 89 93 -> 107 fr=63 (0.1021), cf=0.700, gamma=5.204, delta=0.082, M=-1.053e+002
14 16 27 35 74 79 89 97 -> 107 fr=63 (0.1021), cf=0.700, gamma=5.204, delta=0.082, M=-1.053e+002
14 16 27 35 50 74 79 89 -> 107 fr=63 (0.1021), cf=0.700, gamma=5.204, delta=0.082, M=-1.053e+002
14 16 27 69 74 79 87 93 -> 107 fr=63 (0.1021), cf=0.700, gamma=5.204, delta=0.082, M=-1.053e+002
14 16 27 69 74 79 87 97 -> 107 fr=63 (0.1021), cf=0.700, gamma=5.204, delta=0.082, M=-1.053e+002
14 16 27 50 69 74 79 87 -> 107 fr=63 (0.1021), cf=0.700, gamma=5.204, delta=0.082, M=-1.053e+002
14 16 27 69 74 79 89 93 -> 107 fr=63 (0.1021), cf=0.700, gamma=5.204, delta=0.082, M=-1.053e+002
14 16 27 69 74 79 89 97 -> 107 fr=63 (0.1021), cf=0.700, gamma=5.204, delta=0.082, M=-1.053e+002
14 16 27 50 69 74 79 89 -> 107 fr=63 (0.1021), cf=0.700, gamma=5.204, delta=0.082, M=-1.053e+002
14 16 27 50 52 57 74 79 87 93 -> 107 fr=63 (0.1021), cf=0.700, gamma=5.204, delta=0.082, M=-1.053e+002
14 16 27 50 52 57 74 79 87 97 -> 107 fr=63 (0.1021), cf=0.700, gamma=5.204, delta=0.082, M=-1.053e+002
14 16 27 50 52 57 74 79 91 93 -> 107 fr=63 (0.1021), cf=0.700, gamma=5.204, delta=0.082, M=-1.053e+002
14 16 27 35 38 50 69 74 87 93 -> 107 fr=63 (0.1021), cf=0.700, gamma=5.204, delta=0.082, M=-1.053e+002
14 16 27 35 38 50 69 74 87 97 -> 107 fr=63 (0.1021), cf=0.700, gamma=5.204, delta=0.082, M=-1.053e+002
14 16 27 35 38 50 69 74 89 93 -> 107 fr=63 (0.1021), cf=0.700, gamma=5.204, delta=0.082, M=-1.053e+002
14 16 27 35 38 50 69 74 89 97 -> 107 fr=63 (0.1021), cf=0.700, gamma=5.204, delta=0.082, M=-1.053e+002
14 16 27 50 52 57 74 79 89 91 97 -> 107 fr=63 (0.1021), cf=0.700, gamma=5.204, delta=0.082, M=-1.053e+002
41 42 48 50 74 87 -> 114 fr=81 (0.1313), cf=0.424, gamma=3.191, delta=0.090, M=-1.053e+002
42 48 50 74 87 91 -> 114 fr=81 (0.1313), cf=0.424, gamma=3.191, delta=0.090, M=-1.053e+002
42 48 50 74 87 97 -> 114 fr=81 (0.1313), cf=0.424, gamma=3.191, delta=0.090, M=-1.053e+002
23 77 -> 103 fr=79 (0.1280), cf=0.409, gamma=3.197, delta=0.088, M=-1.053e+002
14 41 46 50 79 -> 107 fr=74 (0.1199), cf=0.536, gamma=3.986, delta=0.090, M=-1.053e+002
14 46 50 57 79 -> 107 fr=74 (0.1199), cf=0.536, gamma=3.986, delta=0.090, M=-1.053e+002
14 41 57 79 87 97 -> 107 fr=74 (0.1199), cf=0.536, gamma=3.986, delta=0.090, M=-1.053e+002
14 41 50 79 87 97 -> 107 fr=74 (0.1199), cf=0.536, gamma=3.986, delta=0.090, M=-1.053e+002
14 41 50 74 79 91 -> 107 fr=74 (0.1199), cf=0.536, gamma=3.986, delta=0.090, M=-1.053e+002
46 48 67 74 89 -> 114 fr=80 (0.1297), cf=0.440, gamma=3.307, delta=0.090, M=-1.053e+002
46 48 52 67 74 -> 114 fr=80 (0.1297), cf=0.440, gamma=3.307, delta=0.090, M=-1.053e+002
41 48 67 87 97 -> 114 fr=80 (0.1297), cf=0.440, gamma=3.307, delta=0.090, M=-1.053e+002
41 46 48 50 67 74 -> 114 fr=80 (0.1297), cf=0.440, gamma=3.307, delta=0.090, M=-1.053e+002
41 42 48 67 87 91 -> 114 fr=80 (0.1297), cf=0.440, gamma=3.307, delta=0.090, M=-1.053e+002
41 42 48 50 67 91 -> 114 fr=80 (0.1297), cf=0.440, gamma=3.307, delta=0.090, M=-1.053e+002
41 48 67 89 91 97 -> 114 fr=80 (0.1297), cf=0.440, gamma=3.307, delta=0.090, M=-1.053e+002
41 48 52 67 91 97 -> 114 fr=80 (0.1297), cf=0.440, gamma=3.307, delta=0.090, M=-1.053e+002
41 48 67 74 91 97 -> 114 fr=80 (0.1297), cf=0.440, gamma=3.307, delta=0.090, M=-1.053e+002
42 48 67 87 91 97 -> 114 fr=80 (0.1297), cf=0.440, gamma=3.307, delta=0.090, M=-1.053e+002
42 48 50 67 74 91 -> 114 fr=80 (0.1297), cf=0.440, gamma=3.307, delta=0.090, M=-1.053e+002
46 50 79 87 91 -> 107 fr=82 (0.1329), cf=0.423, gamma=3.142, delta=0.091, M=-1.052e+002
46 57 74 79 87 -> 107 fr=82 (0.1329), cf=0.423, gamma=3.142, delta=0.091, M=-1.052e+002
46 57 74 79 89 91 -> 107 fr=82 (0.1329), cf=0.423, gamma=3.142, delta=0.091, M=-1.052e+002
46 52 57 74 79 91 -> 107 fr=82 (0.1329), cf=0.423, gamma=3.142, delta=0.091, M=-1.052e+002
41 42 50 57 74 79 87 -> 107 fr=82 (0.1329), cf=0.423, gamma=3.142, delta=0.091, M=-1.052e+002
41 50 57 79 87 91 97 -> 107 fr=82 (0.1329), cf=0.423, gamma=3.142, delta=0.091, M=-1.052e+002
41 50 57 74 79 87 91 -> 107 fr=82 (0.1329), cf=0.423, gamma=3.142, delta=0.091, M=-1.052e+002
